URL,GPE,LOC,NORP,ORG,PERSON,PRODUCT,WORK_OF_ART,url
1300,11.0,1.0,,54.0,27.0,1.0,8.0,www.einstein.yu.edu
1301,30.0,3.0,1.0,81.0,21.0,,,www.galionhospital.org
1302,12.0,,,40.0,13.0,,2.0,www.msh.ernesthealth.com
1303,,,,,,,,www.gadsdenregional.com
1304,25.0,10.0,4.0,65.0,14.0,,4.0,www.stdavidsrehab.com
1305,,,,23.0,4.0,,1.0,www.tidelandshealth.org
1306,18.0,2.0,2.0,339.0,38.0,3.0,53.0,www.abrazohealth.com
1307,10.0,1.0,1.0,68.0,30.0,,1.0,www.sacmc.com
1308,,8.0,,7.0,,,,www.springmountainsahara.com
1309,3.0,2.0,1.0,56.0,10.0,,4.0,www.halifax.org
1310,2.0,,,3.0,2.0,,,nmhi.com
1311,8.0,,,16.0,7.0,,,www.waynehealthcare.org
1312,2.0,,2.0,25.0,4.0,,3.0,www.healthsouthmontgomery.com
1313,3.0,,,49.0,11.0,,5.0,www.westparkhospital.org
1314,16.0,,3.0,143.0,10.0,1.0,5.0,www.womenandinfants.org
1315,2.0,1.0,,21.0,4.0,2.0,3.0,www.syringahospital.org
1316,10.0,2.0,1.0,21.0,3.0,,,www.dwmmh.org
1317,2.0,,1.0,13.0,2.0,,,www.bluevalleyhospital.com
1318,8.0,1.0,1.0,21.0,1.0,,1.0,gcmedcenter.org
1319,95.0,35.0,11.0,297.0,41.0,10.0,41.0,www.mountsinai.org
1320,8.0,,,47.0,7.0,3.0,2.0,www.bronxcare.org
1321,16.0,1.0,1.0,65.0,7.0,,1.0,www.arrowheadmedcenter.org
1322,5.0,1.0,,61.0,,,7.0,www.fairmountbhs.com
1323,18.0,2.0,,12.0,7.0,,,www.obho.info
1324,14.0,,,29.0,7.0,,1.0,www.vidanthealth.com
1325,15.0,2.0,1.0,43.0,19.0,,,orlandosouth.selectspecialtyhospitals.com
1326,2.0,1.0,,30.0,7.0,,1.0,www.cascademedical.org
1327,2.0,1.0,,17.0,,,3.0,www.pendercommunityhospital.com
1328,10.0,,2.0,43.0,15.0,3.0,4.0,www.ssmstclare.com
1329,6.0,1.0,53.0,26.0,6.0,,,www.hampsteadhospital.com
1330,23.0,1.0,6.0,210.0,59.0,11.0,43.0,www.allkids.org
1331,1.0,,,3.0,1.0,,,www.chapmanmedicalcenter.com
1332,10.0,6.0,,43.0,5.0,1.0,2.0,www.kindrednorthlake.com
1333,4.0,,,7.0,1.0,,,www.kindredhospitalkc.com
1334,14.0,4.0,,38.0,5.0,4.0,3.0,www.kh-denver.com
1335,3.0,1.0,,17.0,10.0,1.0,,www.hhd5.com
1336,14.0,3.0,2.0,108.0,17.0,3.0,1.0,www.pendermemorial.org
1337,8.0,1.0,1.0,36.0,21.0,,,www.regencyhospital.com
1338,17.0,2.0,1.0,31.0,12.0,1.0,4.0,laplose.com
1339,1.0,,,3.0,1.0,,,www.lowerbuckshospital.org
1340,12.0,,1.0,72.0,26.0,,6.0,www.monvalleyhospital.com
1341,33.0,,8.0,69.0,20.0,4.0,3.0,www.miltonhospital.org
1342,8.0,2.0,2.0,32.0,2.0,,3.0,www.hchdst.org
1343,2.0,,,27.0,3.0,1.0,2.0,www.theouterbankshospital.com
1344,41.0,11.0,,101.0,50.0,9.0,6.0,www.wmh.org
1345,10.0,,1.0,50.0,6.0,1.0,5.0,www.riverviewregional.com
1346,9.0,,2.0,16.0,14.0,,1.0,www.mgmc.org
1347,30.0,3.0,1.0,191.0,126.0,,22.0,wesleymc.com
1348,35.0,,2.0,99.0,12.0,,5.0,www.laspalmasdelsolhealthcare.com
1349,25.0,1.0,,35.0,7.0,3.0,2.0,www.montevistahospital.com
1350,4.0,1.0,,64.0,5.0,,,www.tfhd.com
1351,1.0,,,10.0,6.0,,2.0,www.phycarehospital.com
1352,16.0,1.0,,32.0,6.0,,1.0,www.marywashingtonhealthcare.com
1353,14.0,2.0,1.0,35.0,4.0,,2.0,www.khwestminster.com
1354,9.0,1.0,,32.0,3.0,,1.0,www.hcchospital.org
1355,61.0,12.0,4.0,143.0,16.0,6.0,7.0,www.piedmont.org
1356,9.0,,1.0,63.0,6.0,1.0,1.0,www.whitmanhospital.org
1357,11.0,1.0,56.0,84.0,21.0,1.0,1.0,www.inova.org
1358,15.0,2.0,3.0,54.0,6.0,,5.0,www.englewoodhospital.com
1359,3.0,2.0,,24.0,4.0,1.0,1.0,www.clarkehosp.org
1360,30.0,3.0,1.0,81.0,21.0,,,www.bchonline.org
1361,12.0,1.0,1.0,39.0,20.0,,,johnstown.selectspecialtyhospitals.com
1362,6.0,,1.0,61.0,17.0,1.0,2.0,www.sweetwaterhospital.org
1363,,,,1.0,,,,www.kosairchildrenshospital.com
1364,16.0,2.0,3.0,70.0,92.0,1.0,3.0,www.familyhealthwest.org
1365,5.0,,2.0,36.0,9.0,,2.0,www.boonehospital.com
1366,15.0,5.0,,35.0,5.0,,2.0,www.khhouston.com
1367,15.0,,2.0,51.0,46.0,,7.0,www.summithealth.org
1368,12.0,5.0,,114.0,6.0,1.0,5.0,www.berkshirehealthsystems.org
1369,26.0,2.0,,107.0,15.0,,4.0,www.thocc.org
1370,26.0,1.0,1.0,68.0,15.0,,1.0,www.scotlandcountyhospital.com
1371,68.0,10.0,9.0,258.0,44.0,5.0,8.0,www.wedoweehospital.org
1372,2.0,1.0,,18.0,6.0,,1.0,www.uhealthsystem.com
1373,66.0,8.0,8.0,267.0,22.0,2.0,6.0,www.qualityoflife.org
1374,12.0,2.0,1.0,67.0,14.0,2.0,13.0,www.cvmed.net
1375,16.0,1.0,2.0,61.0,6.0,1.0,2.0,www.mercycares.com
1376,6.0,1.0,2.0,75.0,23.0,,7.0,www.sparkshealth.com
1377,3.0,,,14.0,4.0,,1.0,www.serenityhospital.com
1378,9.0,1.0,2.0,35.0,6.0,,4.0,www.fisher-titus.com
1379,12.0,,,46.0,25.0,1.0,2.0,www.regionshospital.com
1380,3.0,,,24.0,4.0,,3.0,www.goodlandregional.com
1381,,,,2.0,,,,littlerivercounty.org
1382,5.0,,1.0,20.0,7.0,,1.0,www.stmarys.org
1383,7.0,,2.0,10.0,8.0,,1.0,www.sturdymemorial.org
1384,8.0,2.0,1.0,49.0,9.0,8.0,4.0,www.pinnaclehealth.org
1385,15.0,2.0,,49.0,6.0,1.0,1.0,www.atlanticgeneral.org
1386,2.0,,,35.0,2.0,,,www.affinitymedicalcenter.com
1387,2.0,2.0,,10.0,4.0,,,www.madisonparishhospital.com
1388,19.0,3.0,1.0,103.0,42.0,1.0,4.0,www.ucnj.org
1389,5.0,3.0,1.0,33.0,5.0,,3.0,www.nhcs.org
1390,13.0,1.0,2.0,52.0,12.0,,,www.chestercountyhospital.org
1391,17.0,6.0,,36.0,6.0,3.0,3.0,www.khcoralgables.com
1392,,,,19.0,,,,www.mhtcguymon.org
1393,4.0,,1.0,19.0,1.0,,2.0,www.johnsonmathers.org
1394,18.0,1.0,1.0,60.0,26.0,,2.0,www.wchcd.org
1395,13.0,,1.0,36.0,4.0,,3.0,www.bmhsc.org
1396,6.0,,1.0,32.0,9.0,,1.0,www.atokamedicalcenter.org
1397,1.0,,,3.0,1.0,,,www.halifaxmedicalcenter.org
1398,64.0,3.0,2.0,91.0,103.0,1.0,7.0,www.msmc.com
1399,10.0,1.0,1.0,34.0,17.0,,2.0,www.marktwainhospital.com
1400,8.0,,1.0,37.0,7.0,4.0,3.0,www.glacialridge.org
1401,18.0,,,51.0,9.0,5.0,1.0,www.genesys.org
1402,1.0,1.0,1.0,24.0,3.0,1.0,,summitoakshospital.com
1403,4.0,4.0,12.0,38.0,8.0,2.0,1.0,www.nghs.com
1404,36.0,2.0,1.0,110.0,65.0,3.0,16.0,www.palmspasadena.com
1405,6.0,1.0,1.0,24.0,4.0,,2.0,www.oasismentalhealth.net
1406,6.0,,1.0,37.0,13.0,3.0,6.0,www.crmctx.com
1407,2.0,2.0,,64.0,21.0,3.0,6.0,www.memorialcommunityhealth.org
1408,2.0,,1.0,26.0,4.0,,2.0,www.healthsouthfortworth.com
1409,9.0,2.0,,38.0,5.0,,3.0,www.khrancho.com
1410,2.0,,,9.0,,1.0,,www.cranememorial.org
1411,32.0,6.0,56.0,128.0,122.0,,11.0,www.ormc.org
1412,8.0,2.0,4.0,66.0,33.0,1.0,6.0,www.themedcenter.net
1413,5.0,2.0,1.0,22.0,4.0,,1.0,www.garfieldmedicalcenter.com
1414,5.0,,,34.0,1.0,1.0,1.0,www.mymosh.com
1415,1.0,2.0,,22.0,4.0,,3.0,www.phfmtexas.com
1416,2.0,5.0,,17.0,4.0,,1.0,www.valleybehavioral.com
1417,194.0,3.0,1.0,110.0,76.0,4.0,4.0,www.bismarck.sanfordhealth.org
1418,12.0,,1.0,52.0,20.0,,1.0,www.moberlyhospital.com
1419,2.0,1.0,1.0,24.0,4.0,,2.0,www.healthsouthcoloradosprings.com
1420,5.0,,,24.0,17.0,2.0,1.0,www.kchc.net
1421,1.0,2.0,1.0,20.0,8.0,,2.0,www.nkch.org
1422,3.0,,,14.0,3.0,,1.0,www.meadowsregional.org
1423,12.0,2.0,2.0,131.0,8.0,3.0,7.0,www.universityhealthsystem.com
1424,4.0,,,18.0,1.0,,2.0,www.laurelheightshospital.com
1425,6.0,4.0,,47.0,16.0,2.0,,www.hahnemannhospital.com
1426,2.0,1.0,1.0,29.0,4.0,,2.0,www.bolivarmedical.com
1427,1.0,,,44.0,11.0,1.0,1.0,www.hendersonhealthcare.org
1428,17.0,1.0,1.0,39.0,15.0,,,wilmington.selectspecialtyhospitals.com
1429,2.0,,,78.0,16.0,6.0,10.0,www.bbgh.org
1430,36.0,1.0,3.0,158.0,123.0,52.0,9.0,www.memorialhospitaltampa.com
1431,1.0,,,23.0,2.0,1.0,1.0,www.ivinsonhospital.org
1432,6.0,1.0,1.0,15.0,9.0,,1.0,www.binghammemorial.org
1433,32.0,,,87.0,13.0,,3.0,ukhealthcare.uky.edu
1434,,2.0,1.0,63.0,8.0,3.0,3.0,www.tomahhospital.org
1435,7.0,4.0,,18.0,2.0,2.0,2.0,www.nexusspecialty.com
1436,13.0,1.0,54.0,35.0,14.0,3.0,,www.threerivershospital.net
1437,16.0,1.0,1.0,67.0,13.0,1.0,2.0,www.stjohnowasso.com
1438,48.0,2.0,3.0,185.0,20.0,4.0,1.0,www.tshj.com
1439,11.0,,2.0,41.0,,1.0,3.0,www.mesillavalleyhospital.com
1440,23.0,8.0,2.0,111.0,52.0,20.0,15.0,www.summitmedctr.com
1441,7.0,,,24.0,2.0,,1.0,www.aomc.org
1442,,,,1.0,,,,www.bhcpns.org
1443,,1.0,1.0,59.0,2.0,3.0,3.0,www.nwkshealthcare.com
1444,1.0,,,25.0,2.0,,,www.cvrmc.org
1445,,,,2.0,1.0,,,www.frisbiehospital.com
1446,28.0,,1.0,32.0,4.0,8.0,4.0,www.sanmateomedicalcenter.org
1447,8.0,3.0,1.0,52.0,2.0,6.0,1.0,www.roxburyhospital.com
1448,47.0,10.0,2.0,107.0,23.0,2.0,4.0,www.bethisraelny.org
1449,16.0,1.0,,67.0,6.0,,,www.olympiamc.com
1450,10.0,,,29.0,3.0,,,www.cityhospital.org
1451,14.0,3.0,2.0,72.0,24.0,2.0,3.0,www.brmc-cares.com
1452,1.0,3.0,,30.0,2.0,,2.0,www.gchealth.org
1453,51.0,2.0,1.0,51.0,5.0,2.0,,www.bhbhospital.com
1454,10.0,3.0,81.0,76.0,29.0,4.0,7.0,www.rush.edu
1455,5.0,,2.0,31.0,8.0,,2.0,www.mcmcbr.com
1456,300.0,5.0,,199.0,770.0,4.0,6.0,www.centegra.org
1457,3.0,,,34.0,3.0,1.0,1.0,www.brownfield-rmc.org
1458,5.0,1.0,,69.0,12.0,,4.0,www.stanthonyhospital.org
1459,9.0,2.0,1.0,44.0,2.0,,3.0,miner.slhn.org
1460,3.0,,,41.0,12.0,3.0,4.0,www.cqch.org
1461,11.0,2.0,2.0,68.0,8.0,2.0,5.0,www.harlingenmedicalcenter.com
1462,2.0,,,40.0,7.0,2.0,2.0,www.wcch.com
1463,2.0,,,5.0,,,3.0,www.rushcountymemorialhospital.com
1464,6.0,,,32.0,2.0,,,www.hospice.com
1465,1.0,,,20.0,,1.0,1.0,www.ellettmemorial.com
1466,23.0,2.0,1.0,64.0,27.0,,1.0,www.luthermidelfortnorthland.org
1467,11.0,6.0,87.0,66.0,273.0,,2.0,www.interfaithmedical.com
1468,,,,4.0,,,,www.methodisthospitalforsurgery.com
1469,4.0,,2.0,38.0,1.0,,1.0,www.pprmc.org
1470,10.0,3.0,1.0,40.0,9.0,,2.0,www.mercymtshasta.org
1471,13.0,,1.0,95.0,11.0,,4.0,www.bayshoremedical.com
1472,13.0,,1.0,90.0,16.0,2.0,1.0,www.illinihospital.org
1473,15.0,2.0,1.0,68.0,10.0,1.0,10.0,www.smh-passaic.org
1474,23.0,3.0,,29.0,5.0,3.0,2.0,www.altabatessummit.com
1475,5.0,,,14.0,3.0,1.0,,www.gsmc.org
1476,11.0,,1.0,31.0,9.0,,,www.delhihospital.com
1477,11.0,2.0,2.0,45.0,23.0,1.0,7.0,www.samc.com
1478,7.0,3.0,3.0,55.0,13.0,,3.0,www.steliz.org
1479,21.0,1.0,,56.0,12.0,,4.0,www.decaturcountyhospital.org
1480,9.0,,2.0,44.0,18.0,1.0,2.0,www.stjoehospital.com
1481,4.0,,1.0,59.0,11.0,1.0,3.0,www.unitymedcenter.com
1482,2.0,,,44.0,9.0,,3.0,www.och.org
1483,4.0,2.0,3.0,10.0,2.0,,1.0,www.adventistrehab.com
1484,23.0,6.0,6.0,94.0,28.0,1.0,4.0,www.regionalhospitaljackson.com
1485,,,,12.0,,2.0,1.0,www.johnsonmemorial.org
1486,17.0,4.0,10.0,34.0,4.0,,1.0,www.swgeneral.com
1487,2.0,,,23.0,5.0,,1.0,www.scasurgery.com
1488,17.0,3.0,1.0,49.0,13.0,2.0,2.0,www.slrc.org
1489,250.0,7.0,25.0,47.0,26.0,2.0,,www.acuityhealthcare.net
1490,5.0,1.0,3.0,47.0,2.0,2.0,1.0,www.northkey.org
1491,5.0,,,18.0,14.0,4.0,2.0,www.kirbyhospital.org
1492,6.0,1.0,,17.0,1.0,,,www.crestwoodbehavioralhealth.com
1493,3.0,3.0,,23.0,1.0,,,www.southshorehospital.com
1494,3.0,,1.0,37.0,5.0,,2.0,www.spartanburgregional.com
1495,6.0,1.0,,39.0,4.0,,1.0,www.hamiltonhospital.org
1496,4.0,4.0,,60.0,22.0,,6.0,www.mobridgehospital.org
1497,7.0,,,21.0,6.0,1.0,1.0,www.umhtx.org
1498,20.0,1.0,1.0,37.0,19.0,,,northeastnewjersey.selectspecialtyhospitals.com
1499,8.0,1.0,2.0,35.0,13.0,2.0,4.0,www.emoryhealthcare.org
1500,10.0,1.0,,57.0,9.0,1.0,4.0,www.gottliebhospital.org
1501,3.0,1.0,2.0,34.0,10.0,1.0,,www.franciscanalliance.org
1502,3.0,,,15.0,2.0,,,www.westlakemedical.com
1503,7.0,1.0,,53.0,4.0,4.0,3.0,www.brightonhospital.org
1504,14.0,3.0,2.0,68.0,12.0,1.0,3.0,www.wpahs.org
1505,13.0,,,48.0,5.0,,5.0,www.wellingtonregional.com
1506,3.0,,1.0,58.0,6.0,1.0,3.0,www.coronaregional.com
1507,6.0,,1.0,50.0,7.0,,,www.wchospital.com
1508,6.0,,1.0,73.0,38.0,2.0,3.0,www.acmhhosp.org
1509,19.0,6.0,,35.0,6.0,1.0,2.0,www.khthepalmbeaches.com
1510,5.0,,1.0,27.0,4.0,,3.0,www.healthsoutharlington.com
1511,9.0,2.0,1.0,71.0,10.0,,5.0,www.chiltonmemorial.org
1512,4.0,1.0,2.0,58.0,24.0,,1.0,www.northokaloosa.com
1513,6.0,,,28.0,4.0,,2.0,www.jacksonpurchase.com
1514,2.0,,,6.0,3.0,1.0,,www.mtgraham.org
1515,10.0,3.0,54.0,114.0,9.0,1.0,5.0,www.bidmc.org
1516,12.0,,,35.0,5.0,2.0,,www.knoxcommhosp.org
1517,130.0,2.0,,61.0,44.0,1.0,1.0,www.alinalodge.org
1518,6.0,,,41.0,6.0,1.0,1.0,www.sih.net
1519,18.0,4.0,1.0,88.0,12.0,2.0,3.0,www.dekalbmedical.org
1520,8.0,1.0,1.0,44.0,7.0,1.0,1.0,www.williamsonmedicalcenter.org
1521,16.0,3.0,1.0,35.0,4.0,1.0,3.0,www.khnorthflorida.com
1522,6.0,,,62.0,5.0,,2.0,www.cassiaregional.org
1523,1.0,,,3.0,2.0,,,www.thmh.org
1524,4.0,,,17.0,3.0,,2.0,www.shrinershospitalsforchildren.org
1525,25.0,,14.0,22.0,36.0,,1.0,www.ksspine.com
1526,10.0,1.0,1.0,81.0,5.0,2.0,2.0,www.charlottehungerford.org
1527,52.0,2.0,1.0,193.0,112.0,4.0,13.0,www.blakemedicalcenter.com
1528,2.0,,,30.0,2.0,,1.0,www.touchette.org
1529,,,,14.0,4.0,,,www.iberiamedicalcenter.com
1530,27.0,2.0,17.0,316.0,370.0,4.0,17.0,fwbmc.com
1531,7.0,1.0,1.0,89.0,6.0,,3.0,www.riverviewmedicalcenter.com
1532,7.0,,5.0,55.0,27.0,1.0,4.0,www.blueridgehealth.org
1533,129.0,12.0,28.0,222.0,99.0,5.0,17.0,www.masseyeandear.org
1534,20.0,1.0,2.0,79.0,10.0,1.0,5.0,www.nmhnj.org
1535,50.0,,4.0,493.0,42.0,11.0,19.0,www.dmc.org
1536,5.0,,,32.0,3.0,1.0,2.0,www.flaglerhospital.org
1537,7.0,1.0,1.0,36.0,22.0,3.0,1.0,www.rchsd.org
1538,12.0,1.0,1.0,36.0,7.0,1.0,1.0,www.rhri.net
1539,6.0,4.0,,71.0,4.0,1.0,4.0,www.famc.org
1540,84.0,5.0,4.0,369.0,59.0,3.0,16.0,www.frhs.org
1541,3.0,,1.0,12.0,2.0,,,www.lakebutlerhospital.com
1542,11.0,2.0,1.0,30.0,3.0,2.0,5.0,www.vshdesoto.com
1543,1.0,,,34.0,,,,www.nehealth.com
1544,15.0,3.0,,37.0,5.0,1.0,5.0,www.ozarksmedicalcenter.com
1545,,,,7.0,1.0,,,www.ironhospital.com
1546,6.0,1.0,1.0,41.0,9.0,1.0,1.0,www.krhc.com
1547,10.0,,,36.0,2.0,,2.0,www.glenbeigh.com
1548,22.0,,,40.0,68.0,,4.0,www.prmc.org
1549,1.0,,,3.0,1.0,,,www.heritagemedicalcenter.com
1550,10.0,1.0,,50.0,17.0,,3.0,www.fccc.edu
1551,11.0,2.0,4.0,80.0,11.0,,7.0,www.huntsvillememorial.com
1552,11.0,6.0,,31.0,5.0,2.0,5.0,www.ololrmc.com
1553,,,,,,,,www.mghospital.com
1554,3.0,2.0,,54.0,12.0,,8.0,www.dekalbregional.com
1555,,,,2.0,,,,www.iasishealthcare.com
1556,10.0,2.0,15.0,34.0,23.0,,1.0,www.scottregional.org
1557,1.0,,,30.0,2.0,1.0,,www.northwestmedcenter.com
1558,11.0,,14.0,30.0,22.0,,2.0,www.stfrancishospital.com
1559,14.0,,3.0,167.0,22.0,1.0,4.0,www.stvincenthospital.com
1560,1.0,,,31.0,20.0,1.0,2.0,www.mariaparham.com
1561,6.0,1.0,3.0,83.0,8.0,2.0,4.0,www.hospital.uillinois.edu
1562,15.0,3.0,,82.0,14.0,4.0,4.0,www.brighamcityhospital.com
1563,7.0,1.0,,47.0,2.0,,,www.scotlandhealth.org
1564,9.0,,1.0,14.0,3.0,1.0,3.0,www.stvin.org
1565,26.0,9.0,4.0,182.0,85.0,6.0,11.0,www.thompsonhealth.com
1566,1.0,2.0,,19.0,2.0,1.0,7.0,www.weeksmedical.org
1567,9.0,2.0,,62.0,6.0,1.0,5.0,www.barstowhospital.com
1568,9.0,9.0,1.0,67.0,13.0,3.0,4.0,www.vaeye.com
1569,10.0,1.0,2.0,52.0,12.0,,3.0,www.stjosephshighland.com
1570,4.0,4.0,2.0,53.0,7.0,,4.0,www.frenchmedicalcenter.org
1571,,,,1.0,1.0,,,www.fcmh.com
1572,6.0,,,36.0,5.0,1.0,,www.sibleymedical.org
1573,9.0,2.0,,35.0,6.0,1.0,4.0,www.bloomingtonmeadows.com
1574,17.0,1.0,,50.0,14.0,,,www.psh-rehab.com
1575,1.0,,,3.0,1.0,,,www.continuecare.org
1576,182.0,3.0,2.0,104.0,72.0,5.0,6.0,www.sanforddeuelcounty.org
1577,25.0,11.0,,195.0,23.0,1.0,13.0,www.summithealthcare.net
1578,16.0,5.0,3.0,181.0,24.0,1.0,5.0,www.krh.org
1579,8.0,1.0,3.0,84.0,39.0,1.0,2.0,www.nermc.com
1580,2.0,,1.0,29.0,4.0,,2.0,www.tmfrehabhospital.com
1581,3.0,,,19.0,6.0,,3.0,www.centralcarolinahosp.com
1582,3.0,,,21.0,7.0,1.0,1.0,www.sbrmc.com
1583,45.0,14.0,8.0,123.0,34.0,2.0,6.0,www.enloe.org
1584,,,,14.0,4.0,,2.0,www.redbudhospital.com
1585,,,,,,,,www.flowershospital.com
1586,9.0,1.0,,33.0,3.0,,2.0,www.thecarolinacenter.com
1587,5.0,,2.0,41.0,11.0,1.0,,straithhospital.org
1588,30.0,3.0,1.0,90.0,4.0,,2.0,www.elkregional.org
1589,1.0,,,13.0,2.0,,1.0,www.loringhospital.org
1590,45.0,2.0,2.0,131.0,22.0,5.0,7.0,www.stjosephswbclinic.com
1591,9.0,,,57.0,10.0,,6.0,www.kindredhospitalnola.com
1592,169.0,13.0,9.0,468.0,81.0,9.0,4.0,www.methodisthealthsystem.org
1593,7.0,7.0,,34.0,3.0,,,www.seormc.org
1594,5.0,2.0,4.0,50.0,21.0,13.0,11.0,www.roanemedical.com
1595,10.0,,1.0,4.0,1.0,,1.0,www.community-health-partners.com
1596,4.0,1.0,2.0,41.0,4.0,2.0,1.0,www.cassregional.org
1597,4.0,,1.0,20.0,3.0,,1.0,www.vantagepointnwa.com
1598,,,,1.0,,,,www.itriagehealth.com
1599,5.0,,,20.0,1.0,1.0,1.0,www.jcrhc.org
1600,6.0,,,10.0,15.0,,,www.rogerscityrehab.com
1601,2.0,,,43.0,1.0,,4.0,www.bgmh.us.com
1602,3.0,,1.0,22.0,2.0,,2.0,www.morrisonhospital.com
1603,,,,9.0,1.0,,,www.wuesthoff.org
1604,11.0,,,53.0,5.0,3.0,1.0,www.norwalkhospital.org
1605,8.0,2.0,11.0,47.0,18.0,,3.0,www.riversidemedical.org
1606,10.0,1.0,,41.0,2.0,,2.0,www.scrippshealth.org
1607,8.0,2.0,,38.0,7.0,,2.0,www.khriverside.com
1608,6.0,2.0,2.0,64.0,4.0,,,www.wghospital.com
1609,8.0,1.0,3.0,51.0,11.0,1.0,6.0,www.franklingeneral.com
1610,6.0,1.0,,35.0,2.0,3.0,1.0,www.mylittletonhospital.org
1611,182.0,3.0,1.0,112.0,75.0,4.0,2.0,www.sanfordwestbrook.org
1612,29.0,2.0,4.0,192.0,54.0,1.0,14.0,www.anmedhealth.org
1613,13.0,1.0,,93.0,48.0,4.0,2.0,willamettevalleymedical.com
1614,5.0,,,8.0,4.0,,1.0,www.willowcresthospital.com
1615,12.0,,3.0,41.0,4.0,,3.0,www.stjhealthcare.org
1616,2.0,1.0,,20.0,3.0,,2.0,www.personhospital.com
1617,13.0,,2.0,34.0,9.0,,1.0,www.goodallhospital.org
1618,19.0,1.0,2.0,42.0,48.0,,6.0,www.healthsourcesaginaw.org
1619,19.0,3.0,1.0,79.0,31.0,,5.0,www.tylermemorialhospital.net
1620,1.0,1.0,,13.0,,1.0,,www.deckervillehosp.org
1621,3.0,1.0,,42.0,19.0,3.0,5.0,www.oakbendmedcenter.org
1622,2.0,,1.0,14.0,,1.0,1.0,www.blountmemorial.org
1623,3.0,,,4.0,1.0,3.0,,www.stcatherine-hospital.com
1624,3.0,1.0,,23.0,3.0,,1.0,www.crescentpineshospital.com
1625,37.0,2.0,1.0,136.0,32.0,2.0,6.0,jfkmc.com
1626,17.0,2.0,,63.0,4.0,2.0,5.0,www.evanstonregionalhospital.com
1627,3.0,,,27.0,1.0,1.0,6.0,www.rutherfordhosp.org
1628,12.0,2.0,,35.0,10.0,,3.0,uvsh.ernesthealth.com
1629,4.0,,1.0,26.0,2.0,,1.0,www.westchesterhospital.com
1630,10.0,,5.0,172.0,26.0,1.0,9.0,www.westsuburbanmc.com
1631,10.0,,1.0,53.0,2.0,2.0,6.0,www.roxboroughmemorial.com
1632,6.0,,,70.0,7.0,1.0,4.0,www.texomamedicalcenter.net
1633,15.0,3.0,2.0,57.0,54.0,,8.0,www.stewartmemorial.org
1634,8.0,,,29.0,13.0,2.0,3.0,www.mottchildren.org
1635,,,,,,,,www.jrmc.org
1636,12.0,,3.0,39.0,25.0,2.0,2.0,www.springsmemorial.com
1637,11.0,5.0,1.0,35.0,4.0,2.0,1.0,www.marletteregionalhospital.org
1638,73.0,7.0,7.0,277.0,101.0,5.0,10.0,www.tanner.org
1639,19.0,1.0,,59.0,10.0,,1.0,www.abingtonhealth.org
1640,3.0,1.0,,20.0,6.0,2.0,,www.dekalbhealth.com
1641,4.0,2.0,,16.0,7.0,,5.0,thephysicianscentre.com
1642,14.0,2.0,1.0,59.0,5.0,2.0,2.0,www.harborhospital.org
1643,24.0,3.0,1.0,103.0,19.0,1.0,13.0,www.nlh.org
1644,6.0,2.0,1.0,90.0,22.0,3.0,7.0,www.jfkmemorialhosp.com
1645,13.0,2.0,,107.0,17.0,,3.0,www.riversidehealthcare.org
1646,3.0,1.0,,65.0,14.0,,11.0,www.spartahospital.com
1647,9.0,,1.0,44.0,14.0,,2.0,www.lutheranhospital.com
1648,4.0,1.0,,55.0,,,2.0,www.enhs.org
1649,3.0,1.0,,47.0,7.0,1.0,2.0,www.brookingshealth.org
1650,1.0,,,6.0,1.0,,1.0,my.aurorahealthcare.org
1651,5.0,2.0,1.0,19.0,4.0,,,www.mcsh-hospital.com
1652,16.0,10.0,7.0,135.0,56.0,8.0,7.0,www.susquehannahealth.org
1653,28.0,4.0,,74.0,10.0,2.0,11.0,www.stchristophershospital.com
1654,12.0,3.0,,95.0,22.0,3.0,10.0,www.choc.org
1655,1.0,,,6.0,,,1.0,www.amgalbuquerque.com
1656,31.0,,,85.0,12.0,1.0,6.0,www.beltonregionalmedicalcenter.com
1657,9.0,,,31.0,11.0,3.0,4.0,www.firstlighthealthsystem.org
1658,5.0,1.0,1.0,9.0,4.0,,,www.clearwaterhealthservices.com
1659,18.0,,15.0,69.0,16.0,1.0,5.0,www.bertfish.com
1660,9.0,5.0,11.0,50.0,8.0,4.0,5.0,www.mcdh.org
1661,1.0,,1.0,26.0,4.0,,4.0,www.healthsouthfortsmith.com
1662,15.0,7.0,1.0,133.0,41.0,1.0,2.0,www.brynmawrhospital.org
1663,13.0,3.0,2.0,60.0,6.0,,3.0,www.bmhmc.org
1664,18.0,,,50.0,8.0,5.0,2.0,www.borgess.com
1665,10.0,3.0,,22.0,3.0,,1.0,www.wyckoffhospital.org
1666,7.0,,,71.0,10.0,2.0,7.0,www.scmh.org
1667,12.0,5.0,3.0,35.0,6.0,2.0,3.0,www.saltlakeregional.com
1668,3.0,1.0,,41.0,6.0,1.0,1.0,www.nmhs.net
1669,8.0,1.0,1.0,28.0,2.0,1.0,3.0,www.gcmcpa.org
1670,63.0,12.0,5.0,136.0,29.0,5.0,14.0,www.texashealth.org
1671,3.0,1.0,,12.0,,,,www.gulfcoastyouthservices.com
1672,2.0,,,27.0,2.0,,2.0,www.mghosp.org
1673,,,,1.0,,,,www.mmhospital.org
1674,181.0,3.0,1.0,110.0,78.0,5.0,2.0,www.sanfordsheldon.org
